order_id,customer_name,order_date,channel,category,quantity,unit_price,country,payment_method,order_total,refund_amount
10566,Jessica Mann,2026-08-21,Marketplace,Electronics,1,197.39,Australia,Gift Card,197.39,0.0
10567,Alyssa Hayes,2026-08-21,Website,Apparel,900,321.8,Australia,Gift Card,643.6,0.0
10568,Mr. Thomas Perez,2026-08-21,Website,Home Goods,4,$320.72,United Kingdom,Credit Card,1282.88,1727.1073977013991
10569,Michael Green,2026-08-21,Website,Electronics,3,48.8,United States,Credit Card,146.4,0.0
10570,Brianna Pollard,2026-08-21,Website,Sports,1,31.58,France,Gift Card,31.58,0.0
10571,Todd Reed,"August 21, 2026",Website,Sports,3,163.32,Canada,Credit Card,489.96,0.0
10572,David Frye,2026-08-21,Website,Home Goods,2,303.14,Australia,Gift Card,606.28,0.0
10573,Bruce Thomas,2026-08-21,Marketplace,Beauty,3,211.86,United States,Bank Transfer,635.58,0.0
10574,Marissa Larson,2026-08-21,Website,Home Goods,4,317.42,US,Bank Transfer,1269.68,0.0
10575,Carrie Johnson,2026-08-21,Retail Store,Electronics,4,163.12,Australia,PayPal,652.48,0.0
10576,Anthony Bryant DVM,2026-08-21,Website,Electronics,4,144.47,Canada,PayPal,577.88,0.0
10577,Cindy Owens,2026-08-21,Website,Beauty,1,114.84,United Kingdom,Credit Card,114.84,0.0
10578,Amanda Cameron,2026-08-21,Marketplace,Home Goods,5,94.31,United States,Gift Card,471.55,356.49
10579,Michelle Anderson,2026-08-21,Marketplace,Home Goods,3,$308.62,United States,Gift Card,925.86,1310.9614299035845
10580,Jennifer Walters,"August 21, 2026",Retail Store,Sports,1,195.89,France,PayPal,195.89,0.0
10581,Rebecca Anderson,"August 21, 2026",Website,Home Goods,1,153.13,Germany,PayPal,153.13,0.0
10582,Jason Pruitt,2026-08-21,Marketplace,Home Goods,3,230.23,France,Credit Card,690.69,0.0
10583,Steven Lewis,2026-08-21,Retail Store,Electronics,4,113.49,France,PayPal,453.96,0.0
10584,Erin Reeves,21-08-2026,Website,Beauty,5,85.93,United States,Bank Transfer,429.65,0.0
10585,Carlos Gordon,2026-08-21,Website,Electronics,5,74.0,United States,Credit Card,370.0,496.3436924548276
10586,Scott Olsen,2026-08-21,Marketplace,Beauty,1,335.31,Canada,PayPal,335.31,0.0
10587,Joe Carr,2026-08-21,Website,Apparel,4,275.05,United States,Bank Transfer,1100.2,282.91
10588,Marilyn Sanford MD,2026-08-21,Retail Store,Home Goods,5,273.41,United States,Credit Card,1367.05,0.0
10589,Molly Sullivan,2026-08-21,Marketplace,Apparel,3,341.54,Australia,Gift Card,1024.62,755.42
10590,Melissa Brown,2026-08-21,Retail Store,Electronics,2,74.83,Canada,Bank Transfer,149.66,28.93
10591,Daniel Dodson,2026-08-21,Website,Apparel,4,92.44,Australia,Bank Transfer,369.76,0.0
10592,Danielle Carr,2026-08-21,Website,Electronics,3,78.31,Australia,Credit Card,234.93,0.0
10593,Cathy Davis,2026-08-21,Website,Beauty,3,303.25,UK,PayPal,909.75,0.0
10594,Austin Hansen,2026-08-21,Website,Home Goods,1,68.29,Germany,Bank Transfer,68.29,0.0
10595,Christopher Lopez,2026-08-21,Marketplace,Apparel,3,334.35,U.K.,PayPal,1003.05,0.0
10596,Lisa Mckinney,2026-08-21,Retail Store,Electronics,4,36.47,Germany,Credit Card,145.88,0.0
10597,Kimberly Davidson,2026-08-21,Website,Apparel,4,$307.88,United States,Gift Card,1231.52,0.0
10598,,2026-08-21,Website,Beauty,4,301.24,France,Credit Card,1204.96,0.0
10599,Keith Smith,2026-08-21,Website,Home Goods,4,332.58,France,PayPal,1330.32,330.28
10600,Christopher Fox,"August 21, 2026",Website,Apparel,1,256.78,France,Gift Card,256.78,0.0
10601,James Mcdowell,2026-08-21,Marketplace,Apparel,1,323.25,Germany,Credit Card,323.25,128.04
10602,Linda Mcneil,2026-08-21,Website,Home Goods,3,222.43,Germany,PayPal,667.29,0.0
10603,Chase Perkins,2026-08-21,Website,Electronics,2,207.08,Germany,Bank Transfer,414.16,0.0
10604,,2026-08-21,Website,Beauty,3,128.6,Germany,PayPal,385.8,0.0
10605,,2026-08-21,Marketplace,Apparel,3,159.32,Germany,PayPal,477.96,0.0
10606,Tina Young,2026-08-21,Website,Electronics,5,181.28,France,PayPal,906.4,0.0
10607,Nicholas May,21-08-2026,Website,Beauty,2,312.14,United States,PayPal,624.28,0.0
10608,Michelle Brown,2026-08-21,Website,Apparel,2,342.57,France,Gift Card,685.14,396.39
10609,Yolanda Giles,2026-08-21,Website,Electronics,5,158.65,France,Gift Card,793.25,0.0
10610,Robin Saunders,2026-08-21,Website,Beauty,5,30.17,Canada,Gift Card,150.85,0.0
10611,Jamie Holder,2026-08-21,Marketplace,Sports,1,57.44,Australia,PayPal,57.44,10.09
10612,Jeffrey Davis,2026-08-21,Marketplace,Beauty,4,337.3,France,Bank Transfer,1349.2,0.0
10613,Jennifer Wright,2026-08-21,Website,Sports,-2,$101.51,United Kingdom,Bank Transfer,203.02,0.0
10614,Kevin Young,08/21/2026,Website,Home Goods,3,14.51,United Kingdom,Credit Card,43.53,13.26
10615,Barry Ferguson,2026-08-21,Marketplace,Apparel,4,142.24,Germany,Bank Transfer,568.96,0.0
10616,Michael Martin,2026-08-21,Retail Store,Beauty,3,$13.83,France,Credit Card,41.49,0.0
10617,Joshua Jackson,2026-08-21,Website,Home Goods,3,89.03,Canada,Bank Transfer,267.09,0.0
10618,Toni Buchanan,2026-08-21,Marketplace,Home Goods,5,342.17,United Kingdom,Credit Card,1710.85,0.0
10619,Christopher Cantrell,2026-08-21,Website,Beauty,5,14.03,United Kingdom,Credit Card,70.15,93.373873886138
10620,Mr. Cody Chan,2026-08-21,Marketplace,Sports,4,137.07,Germany,Bank Transfer,548.28,0.0
10621,Sandra Johnson,2026-08-21,Marketplace,Sports,4,75.7,United Kingdom,PayPal,302.8,251.31
10622,Christina Dunn,"August 21, 2026",Retail Store,Beauty,2,271.43,France,PayPal,542.86,0.0
10623,Sandra Jones,2026-08-21,Marketplace,Beauty,2,343.02,France,Credit Card,686.04,0.0
10624,Robert Ward,2026-08-21,Website,Sports,4,127.58,Canada,Bank Transfer,510.32,0.0
10625,Dr. Sherri Tapia DVM,2026-08-21,Marketplace,Home Goods,5,155.53,Germany,Credit Card,777.65,0.0
10626,John Williams,2026-08-21,Website,Sports,5,269.37,Canada,Gift Card,1346.85,0.0
10627,Mariah Wright,21-08-2026,Marketplace,Sports,2,297.81,France,PayPal,595.62,0.0
10628,Briana Rogers,2026-08-21,Website,Sports,4,284.05,Germany,Bank Transfer,1136.2,0.0
10629,Jonathan Davis,2026-08-21,Website,Electronics,1,162.02,Germany,PayPal,162.02,0.0
10630,Jennifer Garner,2026-08-21,Marketplace,Sports,3,24.24,United Kingdom,PayPal,72.72,99.19348744772574
10631,Tracy Morales,2026-08-21,Website,Electronics,3,216.36,United Kingdom,PayPal,649.08,205.23
10632,Cody Morgan,2026-08-21,Marketplace,Electronics,-3,162.11,France,Credit Card,486.33,0.0
10633,Melissa Harrison,2026-08-21,Marketplace,Home Goods,3,52.78,United States,Credit Card,158.34,0.0
10634,Carolyn Aguilar,2026-08-21,Marketplace,Beauty,2,298.24,Canada,Credit Card,596.48,0.0
10635,Rebecca Davis,2026-08-21,Retail Store,Beauty,1,346.05,United Kingdom,Credit Card,346.05,0.0
10636,Dustin Sanchez,2026-08-21,Website,Electronics,4,268.4,United Kingdom,Credit Card,1073.6,0.0
10637,,2026-08-21,Website,Sports,3,224.01,Germany,Bank Transfer,672.03,478.05
10638,Bethany Taylor,08/21/2026,Website,Sports,4,291.46,United Kingdom,PayPal,1165.84,0.0
10639,Bridget Hernandez,2026-08-21,Website,Electronics,1,282.99,Canada,PayPal,282.99,0.0
10640,Bryan Boyd,2026-08-21,Website,Apparel,3,123.19,United Kingdom,PayPal,369.57,0.0
10641,Brian Fischer,2026-08-21,Marketplace,Sports,4,246.94,Canada,Gift Card,987.76,0.0
10642,Mrs. Amy Bennett DDS,21-08-2026,Website,Home Goods,4,$47.66,Canada,Credit Card,190.64,0.0
10643,Haley Powell,2026-08-21,Website,Home Goods,5,$143.87,Germany,Credit Card,719.35,0.0
10644,Anthony Taylor,2026-08-21,Retail Store,Electronics,2,277.66,Australia,Gift Card,555.32,0.0
10645,Lorraine Parrish,2026-08-21,Marketplace,Beauty,5,17.25,Canada,PayPal,86.25,0.0
10646,Kyle Watkins,2026-08-21,Website,Apparel,1,160.68,United Kingdom,PayPal,160.68,0.0
10647,Julie Thomas,08/21/2026,Website,Electronics,3,135.9,Australia,Credit Card,407.7,0.0
10648,Karina Swanson,2026-08-21,Marketplace,Electronics,5,203.15,Australia,PayPal,1015.75,0.0
10649,Donna Butler,2026-08-21,Marketplace,Home Goods,3,41.76,Australia,Credit Card,125.28,0.0
10650,Sharon Sawyer,2026-08-21,Website,Electronics,4,281.57,Australia,PayPal,1126.28,0.0
10651,Robert Goodman,08/21/2026,Website,Electronics,2,$148.19,Germany,Credit Card,296.38,0.0
10652,Virginia Chavez,2026-08-21,Retail Store,Home Goods,-3,274.27,United Kingdom,Credit Card,822.81,0.0
10653,Cristian Murillo,2026-08-21,Website,Home Goods,1,157.32,United Kingdom,Gift Card,157.32,0.0
10654,Jennifer Brewer,08/21/2026,Retail Store,Electronics,4,286.29,Canada,PayPal,1145.16,0.0
10655,Robin Salazar,2026-08-21,Marketplace,Beauty,2,192.91,United Kingdom,Gift Card,385.82,0.0
10656,Jordan Gutierrez,2026-08-21,Website,Home Goods,5,13.64,Canada,Credit Card,68.2,0.0
10657,Stacey Brown,2026-08-21,Marketplace,Sports,5,252.94,United Kingdom,Bank Transfer,1264.7,0.0
10658,Tony Jackson,2026-08-21,Website,Sports,1,278.16,United Kingdom,Gift Card,278.16,0.0
10659,Sarah Wheeler,2026-08-21,Website,Apparel,2,$200.63,United Kingdom,PayPal,401.26,0.0
10660,Andrew Johns,2026-08-21,Marketplace,Home Goods,5,128.89,France,Gift Card,644.45,0.0
10661,Joshua Montoya,2026-08-21,Website,Sports,3,144.83,United States,PayPal,434.49,0.0
10662,Jennifer Johnson,2026-08-21,Retail Store,Apparel,5,113.88,Canada,Gift Card,569.4,0.0
10663,Steven Allen,2026-08-21,Marketplace,Sports,4,117.51,United Kingdom,PayPal,470.04,0.0
10664,Lisa Knight,2026-08-21,Website,Beauty,4,126.62,United States,Gift Card,506.48,0.0
10665,Michelle Porter,2026-08-21,Website,Home Goods,1,310.0,Germany,Gift Card,310.0,140.08
10666,Regina May,2026-08-21,Website,Beauty,5,210.08,Australia,PayPal,1050.4,0.0
10667,James Wilson,2026-08-21,Marketplace,Sports,2,200.24,France,Gift Card,400.48,0.0
10668,Robin Roth,2026-08-21,Website,Electronics,5,68.88,U.K.,Credit Card,344.4,0.0
10669,Peter Johnson,"August 21, 2026",Website,Sports,4,58.57,Australia,Bank Transfer,234.28,0.0
10670,Joseph Gay,2026-08-21,Marketplace,Home Goods,1,295.29,France,PayPal,295.29,0.0
10671,Jose Arnold,2026-08-21,Retail Store,Electronics,2,142.02,United States,Credit Card,284.04,0.0
10672,Kevin Ferrell,2026-08-21,Website,Electronics,5,337.21,Canada,PayPal,1686.05,0.0
10673,Sarah Gillespie,2026-08-21,Website,Sports,4,43.1,Canada,Bank Transfer,172.4,0.0
10674,Mrs. Shannon Rivera DDS,2026-08-21,Website,Sports,5,163.3,United States,PayPal,816.5,0.0
10675,James Mendoza,2026-08-21,Website,Sports,3,271.73,Canada,Bank Transfer,815.19,0.0
10676,Jerome Cameron,21-08-2026,Website,Beauty,5,127.46,U.S.,Gift Card,637.3,0.0
10677,Angel Reeves,2026-08-21,Website,Beauty,5,212.86,United Kingdom,Bank Transfer,1064.3,0.0
10678,Stephen Carson,2026-08-21,Marketplace,Apparel,5,201.02,United States,PayPal,1005.1,0.0
10679,Kristi Armstrong,2026-08-21,Website,Beauty,1,125.49,Canada,Credit Card,125.49,92.74
10680,Tyler Adkins,2026-08-21,Website,Home Goods,2,312.95,United States,Bank Transfer,625.9,0.0
10681,Drew Gibson,2026-08-21,Website,Apparel,4,113.13,United Kingdom,Credit Card,452.52,0.0
10682,Kathy Smith,21-08-2026,Website,Apparel,3,327.89,France,Gift Card,983.67,513.45
10683,Susan Wheeler,2026-08-21,Marketplace,Sports,1,276.02,Australia,Bank Transfer,276.02,0.0
10684,Carrie Johnson,2026-08-21,Website,Home Goods,2,170.21,United States,Gift Card,340.42,0.0
10685,Jeremiah Diaz,2026-08-21,Retail Store,Apparel,1,335.32,Canada,PayPal,335.32,0.0
10686,Carl Hill,2026-08-21,Marketplace,Home Goods,2,$133.9,Canada,Credit Card,267.8,0.0
10687,Deborah Callahan,2026-08-21,Website,Home Goods,1,278.95,Australia,Credit Card,278.95,0.0
10688,Thomas Callahan,"August 21, 2026",Website,Sports,3,255.31,Canada,Gift Card,765.93,0.0
10689,Patricia Price,2026-08-21,Marketplace,Beauty,5,71.81,France,PayPal,359.05,0.0
10690,Steven Ayala,08/21/2026,Marketplace,Beauty,2,218.74,France,Gift Card,437.48,0.0
10691,Emily Coleman,2026-08-21,Website,Sports,3,$61.57,United Kingdom,Gift Card,184.71,0.0
10692,Martin Gonzalez,2026-08-21,Marketplace,Electronics,2,264.17,France,Bank Transfer,528.34,0.0
10693,Krystal Barajas,2026-08-21,Website,Home Goods,4,306.63,United States,Gift Card,1226.52,0.0
10694,Helen Ortiz,2026-08-21,Marketplace,Beauty,5,294.46,Germany,PayPal,1472.3,0.0
10695,Daniel Roberts,2026-08-21,Marketplace,Sports,5,252.51,United States,PayPal,1262.55,0.0
10696,Ashley Fisher,08/21/2026,Retail Store,Sports,2,57.53,Australia,PayPal,115.06,0.0
10697,Melissa Martinez,2026-08-21,Marketplace,Beauty,4,191.17,United States,Bank Transfer,764.68,0.0
10698,Luis Flores,2026-08-21,Retail Store,Apparel,2,291.85,Australia,Gift Card,583.7,0.0
10699,Wendy Webb,21-08-2026,Website,Apparel,1,147.1,United States,Bank Transfer,147.1,0.0
10700,Brandy Bryant,2026-08-21,Website,Electronics,2,98.83,Australia,Gift Card,197.66,0.0
10701,Eugene Mclean,2026-08-21,Website,Electronics,2,12.79,United Kingdom,Gift Card,25.58,0.0
10702,Brian Medina II,2026-08-21,Retail Store,Apparel,5,$47.98,United States,PayPal,239.9,0.0
10703,Anna Bates,2026-08-21,Website,Home Goods,672,266.78,Australia,Bank Transfer,1333.9,0.0
10704,Valerie Ball,21-08-2026,Marketplace,Beauty,3,302.33,Australia,PayPal,906.99,0.0
10705,Deanna Rogers,"August 21, 2026",Website,Electronics,5,180.03,Canada,Gift Card,900.15,0.0
10706,Kimberly Wall,2026-08-21,Marketplace,Apparel,4,80.21,United States,Credit Card,320.84,82.86
10707,Shelby Page,2026-08-21,Website,Home Goods,3,301.26,Australia,Bank Transfer,903.78,0.0
10708,Jennifer Jones,2026-08-21,Website,Electronics,3,131.49,United States,Credit Card,394.47,0.0
10709,Jennifer Marshall,2026-08-21,Website,Sports,1,195.13,Germany,Gift Card,195.13,0.0
10710,,2026-08-21,Website,Apparel,2,321.94,Australia,Credit Card,643.88,0.0
10711,Michael Walker,2026-08-21,Website,Electronics,3,338.11,United Kingdom,Bank Transfer,1014.33,0.0
10712,Rodney Roberts,2026-08-21,Marketplace,Beauty,3,321.59,France,PayPal,964.77,0.0
10713,Rebecca Johnson,2026-08-21,Website,Sports,5,76.28,France,PayPal,381.4,0.0
10714,Amber Adams,2026-08-21,Retail Store,Apparel,5,74.86,Australia,Bank Transfer,374.3,177.77
10715,Joseph Alvarez,2026-08-21,Website,Home Goods,1,109.49,Canada,PayPal,109.49,0.0
10716,Amanda Dunn,2026-08-21,Website,Sports,4,62.86,Germany,Credit Card,251.44,0.0
10717,Dana Santos,2026-08-21,Marketplace,Electronics,5,9.26,France,Credit Card,46.3,0.0
10718,Lauren Lam,2026-08-21,Website,Sports,2,250.19,Australia,Credit Card,500.38,0.0
10719,Sean Santiago,2026-08-21,Website,Beauty,2,17.87,Australia,Gift Card,35.74,0.0
10720,Deborah Lopez,2026-08-21,Retail Store,Sports,1,31.35,USA,PayPal,31.35,0.0
10721,George Marsh,"August 21, 2026",Website,Beauty,2,258.94,Germany,Bank Transfer,517.88,0.0
10722,Tiffany Parker,2026-08-21,Marketplace,Sports,5,220.33,United Kingdom,Credit Card,1101.65,0.0
10723,Sharon Smith,2026-08-21,Website,Apparel,1,323.73,United States,Bank Transfer,323.73,0.0
10724,Wayne Sullivan,2026-08-21,Website,Apparel,1,$318.83,United States,Credit Card,318.83,0.0
10725,Robert Martinez,2026-08-21,Marketplace,Home Goods,3,246.9,France,PayPal,740.7,0.0
10726,Dr. James Riley PhD,2026-08-21,Website,Home Goods,4,220.44,Canada,Credit Card,881.76,528.4
10727,Jason Ford,2026-08-21,Website,Sports,2,105.31,United States,Bank Transfer,210.62,0.0
10728,Denise Spencer,2026-08-21,Marketplace,Beauty,-1,35.26,France,Credit Card,35.26,0.0
10729,Lucas Pearson,2026-08-21,Marketplace,Sports,3,268.44,Germany,Credit Card,805.32,0.0
10730,Eric Olson,08/21/2026,Website,Sports,1,191.36,United States,Gift Card,191.36,0.0
10731,Brandon Armstrong,2026-08-21,Website,Beauty,4,241.82,United States,PayPal,967.28,271.49
10732,Courtney Thomas,2026-08-21,Retail Store,Sports,4,12.94,United States,Gift Card,51.76,0.0
10733,Brian Decker,2026-08-21,Website,Apparel,2,139.73,Germany,Bank Transfer,279.46,0.0
10734,Michael Sutton,2026-08-21,Marketplace,Home Goods,2,259.35,France,Credit Card,518.7,0.0
10735,Jennifer Johnson,08/21/2026,Website,Sports,1,212.08,United States,PayPal,212.08,0.0
10736,Dawn Dean,2026-08-21,Website,Home Goods,4,201.5,Germany,Gift Card,806.0,0.0
10737,Andrew Thompson,2026-08-21,Website,Apparel,3,264.05,Germany,Bank Transfer,792.15,0.0
10738,Michael Camacho,2026-08-21,Marketplace,Home Goods,3,304.32,France,PayPal,912.96,0.0
10739,Mary Brown,2026-08-21,Marketplace,Electronics,4,62.2,United States,Credit Card,248.8,0.0
10740,Margaret Aguirre,2026-08-21,Marketplace,Apparel,-1,$71.27,United States,PayPal,71.27,0.0
10741,Samuel Gonzalez,2026-08-21,Marketplace,Electronics,3,154.73,France,Bank Transfer,464.19,0.0
10742,Jaime Perkins,2026-08-21,Marketplace,Sports,3,23.76,Australia,Bank Transfer,71.28,0.0
10743,Douglas Lewis,2026-08-21,Retail Store,Home Goods,5,279.67,Germany,PayPal,1398.35,0.0
10744,Lisa Hartman,2026-08-21,Website,Beauty,3,195.75,Canada,PayPal,587.25,0.0
10745,Albert Smith,2026-08-21,Marketplace,Beauty,2,199.41,France,Credit Card,398.82,0.0
10746,Kimberly Christian,2026-08-21,Website,Home Goods,2,121.97,Germany,Credit Card,243.94,0.0
10747,Jeffrey Eaton,2026-08-21,Website,Beauty,-5,38.4,Germany,PayPal,192.0,0.0
10748,Sean Hartman,2026-08-21,Website,Beauty,2,226.83,Germany,Credit Card,453.66,0.0
10749,Scott Smith,2026-08-21,Marketplace,Electronics,-1,$254.99,France,PayPal,254.99,82.06
10750,Blake Gonzalez,2026-08-21,Marketplace,Electronics,1788,322.77,United States,Credit Card,645.54,0.0
10751,Brenda Anderson,2026-08-21,Website,Beauty,3,43.43,Canada,Gift Card,130.29,0.0
10752,Christopher Mcmillan,2026-08-21,Marketplace,Electronics,2,35.02,United States,PayPal,70.04,0.0
10753,Benjamin Johnson,2026-08-21,Website,Beauty,2,336.03,United Kingdom,Bank Transfer,672.06,0.0
10754,David Sosa,2026-08-21,Website,Electronics,2,342.77,United States,Credit Card,685.54,0.0
10755,Brian Wilkins,2026-08-21,Marketplace,Beauty,5,312.22,Canada,Bank Transfer,1561.1,0.0
10756,Tyler Boyer,2026-08-21,Marketplace,Sports,4,273.0,United States,PayPal,1092.0,0.0
10757,Michael Hill,2026-08-21,Website,Sports,3,190.17,Canada,Bank Transfer,570.51,390.29
10758,George Lozano,2026-08-21,Website,Electronics,4,78.45,United Kingdom,Credit Card,313.8,111.57
10759,Richard Thomas,"August 21, 2026",Marketplace,Electronics,5,101.98,United States,Bank Transfer,509.9,0.0
10760,Eric Williams,2026-08-21,Marketplace,Home Goods,2,287.24,United Kingdom,Gift Card,574.48,0.0
10761,Mark Cordova,2026-08-21,Marketplace,Sports,5,215.91,Australia,Gift Card,1079.55,0.0
10762,Amy Daniel,2026-08-21,Website,Sports,4,98.53,Canada,Bank Transfer,394.12,154.87
10763,Eric Craig,2026-08-21,Marketplace,Sports,4,129.98,United Kingdom,Gift Card,519.92,0.0
10764,Gerald Jones,2026-08-21,Marketplace,Electronics,4,172.37,United States,Bank Transfer,689.48,0.0
10765,Jennifer Black,2026-08-21,Retail Store,Home Goods,5,342.32,United States,Credit Card,1711.6,0.0
10766,Jesse Howard,2026-08-21,Website,Apparel,4,243.4,Germany,Credit Card,973.6,0.0
10767,Melissa Santana,2026-08-21,Retail Store,Beauty,3,28.66,Germany,Credit Card,85.98,0.0
10768,David Cook,2026-08-21,Website,Beauty,2,333.44,United Kingdom,Gift Card,666.88,0.0
10769,Mrs. Joyce Clark,2026-08-21,Website,Beauty,-3,164.1,Canada,Credit Card,492.3,0.0
10770,William Davis,08/21/2026,Website,Electronics,5,263.61,Germany,Credit Card,1318.05,0.0
10771,Renee Perry,2026-08-21,Marketplace,Beauty,4,285.52,Germany,Credit Card,1142.08,0.0
10772,Brooke Lawson,2026-08-21,Retail Store,Home Goods,5,149.82,France,Gift Card,749.1,601.73
10773,Angela Hampton,2026-08-21,Website,Beauty,3,333.91,United Kingdom,Bank Transfer,1001.73,0.0
10774,Jared Hanson,21-08-2026,Marketplace,Sports,3,47.2,France,Credit Card,141.6,89.67
10775,Vincent Sharp,2026-08-21,Website,Home Goods,5,202.52,Germany,Bank Transfer,1012.6,0.0
10776,Johnny Alexander,2026-08-21,Website,Beauty,4,74.64,United Kingdom,Gift Card,298.56,0.0
10777,Amanda Vaughn,2026-08-21,Website,Electronics,5,149.59,France,PayPal,747.95,0.0
10778,Zachary Lee,2026-08-21,Website,Beauty,5,59.96,United States,PayPal,299.8,0.0
10779,Howard Miller,2026-08-21,Website,Home Goods,5,84.82,Australia,Gift Card,424.1,0.0
10780,Charles Richard,2026-08-21,Marketplace,Beauty,1,306.31,Australia,Bank Transfer,306.31,0.0
10781,Amanda Castillo,2026-08-21,Marketplace,Electronics,1,40.33,Germany,Gift Card,40.33,0.0
10782,Megan Mcbride,08/21/2026,Marketplace,Apparel,3,15.65,Canada,PayPal,46.95,0.0
10783,Justin Moore,2026-08-21,Marketplace,Home Goods,3,247.02,Germany,Bank Transfer,741.06,0.0
10784,Michael Lewis,2026-08-21,Website,Home Goods,4,279.52,Germany,Gift Card,1118.08,660.42
10785,Jessica Robinson,2026-08-21,Retail Store,Electronics,1,114.8,Germany,Gift Card,114.8,0.0
10786,Barbara Christensen,2026-08-21,Marketplace,Electronics,1,59.91,Canada,Gift Card,59.91,0.0
10787,Richard Wong,2026-08-21,Retail Store,Beauty,3,126.8,Australia,Credit Card,380.4,0.0
10788,Pamela Porter,2026-08-21,Website,Home Goods,5,304.28,United Kingdom,Credit Card,1521.4,0.0
10789,Zoe Wright,2026-08-21,Marketplace,Electronics,2,215.5,Germany,PayPal,431.0,192.36
10790,James Everett,2026-08-21,Website,Home Goods,2,142.54,Germany,Gift Card,285.08,0.0
10791,David Peters,2026-08-21,Website,Beauty,1,171.98,Australia,Bank Transfer,171.98,50.6
10792,Jose Vasquez,08/21/2026,Retail Store,Home Goods,2,72.96,France,Gift Card,145.92,0.0
10793,Jennifer Esparza,2026-08-21,Website,Electronics,2,209.74,United Kingdom,Gift Card,419.48,0.0
10794,Olivia Hansen,2026-08-21,Website,Electronics,1,312.54,United Kingdom,Gift Card,312.54,0.0
10795,John Quinn,2026-08-21,Marketplace,Apparel,5,186.24,Canada,Bank Transfer,931.2,0.0
10796,Jeffrey Evans,2026-08-21,Retail Store,Electronics,2,136.69,United States,Gift Card,273.38,0.0
10797,Christopher Stone,08/21/2026,Marketplace,Beauty,3,88.4,Canada,Bank Transfer,265.2,51.35
10798,Kristen Duncan MD,2026-08-21,Retail Store,Electronics,5,326.12,United Kingdom,Gift Card,1630.6,1211.64
10799,Mitchell Smith,2026-08-21,Retail Store,Home Goods,5,209.34,Germany,Bank Transfer,1046.7,0.0
10800,Christina Parker,2026-08-21,Website,Apparel,1,$20.48,United States,Bank Transfer,20.48,0.0
10801,Sandra Love,2026-08-21,Website,Apparel,-1,248.74,Canada,PayPal,248.74,290.9401135027371
10802,Cynthia Russell,2026-08-21,Website,Sports,2,343.92,France,Credit Card,687.84,0.0
10803,Dylan Gonzalez,2026-08-21,Website,Sports,1,79.11,Australia,Credit Card,79.11,0.0
10804,Faith Thomas,2026-08-21,Marketplace,Beauty,3,200.6,United Kingdom,Gift Card,601.8,0.0
10805,Ricky Clark,2026-08-21,Retail Store,Home Goods,1,192.15,France,PayPal,192.15,0.0
10806,Jennifer Pugh,2026-08-21,Website,Electronics,1,229.93,Australia,Bank Transfer,229.93,0.0
10807,Megan Flynn,2026-08-21,Marketplace,Apparel,1,139.72,France,Bank Transfer,139.72,0.0
10808,Lauren Vargas,2026-08-21,Marketplace,Home Goods,4,173.62,Canada,Bank Transfer,694.48,0.0
10809,Jeffrey Lang,2026-08-21,Marketplace,Apparel,3,243.37,United States,Gift Card,730.11,0.0
10810,Edwin Graham,2026-08-21,Website,Apparel,1,144.64,Germany,Gift Card,144.64,0.0
10811,Scott Cannon,2026-08-21,Website,Sports,3,34.78,Australia,PayPal,104.34,0.0
10812,Timothy Pratt,2026-08-21,Marketplace,Beauty,4,181.59,United Kingdom,Bank Transfer,726.36,0.0
10813,Kim Ross,2026-08-21,Marketplace,Sports,3,222.55,Germany,Credit Card,667.65,0.0
10814,Mario Brady,2026-08-21,Website,Beauty,3,167.03,Canada,Gift Card,501.09,202.38
10815,,"August 21, 2026",Website,Electronics,4,80.67,Germany,Bank Transfer,322.68,0.0
10816,Candace Hatfield,2026-08-21,Website,Apparel,2,57.69,United Kingdom,Credit Card,115.38,0.0
10817,Tiffany Klein,"August 21, 2026",Retail Store,Sports,1,18.31,United States,Credit Card,18.31,0.0
10818,Danny Fields,2026-08-21,Marketplace,Sports,2,221.3,Australia,Credit Card,442.6,0.0
10819,Edward Carlson,2026-08-21,Retail Store,Beauty,2,112.24,France,Gift Card,224.48,0.0
10820,Maria Dickerson,08/21/2026,Marketplace,Electronics,4,175.68,United States,Credit Card,702.72,0.0
10821,Robert Nelson,2026-08-21,Website,Sports,1,35.45,Germany,Credit Card,35.45,0.0
10822,Kristin Glover,2026-08-21,Marketplace,Apparel,1,282.15,U.K.,Credit Card,282.15,0.0
10823,,2026-08-21,Website,Home Goods,4,107.39,Canada,Bank Transfer,429.56,0.0
10824,Jessica Johns,2026-08-21,Marketplace,Apparel,3,265.49,Germany,PayPal,796.47,0.0
10825,Wendy Ponce,2026-08-21,Website,Beauty,3,43.9,Canada,PayPal,131.7,0.0
10826,Isaiah Hays,2026-08-21,Website,Electronics,5,304.88,United Kingdom,Gift Card,1524.4,0.0
10827,Anthony Allen,2026-08-21,Retail Store,Home Goods,2,340.95,Canada,PayPal,681.9,0.0
10828,Corey Miller,2026-08-21,Website,Electronics,3,291.89,US,PayPal,875.67,0.0
10829,Kevin Lee,2026-08-21,Retail Store,Home Goods,4,189.61,United Kingdom,PayPal,758.44,0.0
10830,Monica Wright,2026-08-21,Marketplace,Beauty,5,227.87,Germany,Gift Card,1139.35,0.0
10831,Geoffrey Huff,2026-08-21,Website,Electronics,4,216.34,Germany,Gift Card,865.36,0.0
